ZDB-GENE-010320-2	cdk7		cyclin-dependent kinase 7	
ZDB-GENE-010323-10	id:ibd2760		id:ibd2760	
ZDB-GENE-010323-11	enah		enabled homolog (Drosophila)	
ZDB-GENE-010323-2	id:ibd2508		id:ibd2508	
ZDB-GENE-010323-3	id:ibd1034		id:ibd1034	
ZDB-GENE-010323-5	papss2b		3'-phosphoadenosine 5'-phosphosulfate synthase 2b	
ZDB-GENE-010323-8	id:ibd2710		id:ibd2710	
ZDB-GENE-010328-1	cldna		claudin a	
ZDB-GENE-010328-10	cldnj		claudin j	
ZDB-GENE-010328-11	cldn1		claudin 1	
ZDB-GENE-010328-12	cldn15la		claudin 15-like a	
ZDB-GENE-010328-13	cldn11b		claudin 11b	
ZDB-GENE-010328-14	cldn12		claudin 12	
ZDB-GENE-010328-15	hip1		huntingtin interacting protein 1	
ZDB-GENE-010328-16	baz1b		bromodomain adjacent to zinc finger domain, 1B	
ZDB-GENE-010328-17	bcl7bb		B-cell CLL/lymphoma 7B, b	
ZDB-GENE-010328-18	gtf2ird1		GTF2I repeat domain containing 1	
ZDB-GENE-010328-19	eif4h		eukaryotic translation initiation factor 4h	
ZDB-GENE-010328-2	cldnb		claudin b	
ZDB-GENE-010328-20	cyln2		cytoplasmic linker 2	
ZDB-GENE-010328-3	cldnc		claudin c	
ZDB-GENE-010328-4	cldnd		claudin d	
ZDB-GENE-010328-5	cldne		claudin e	
ZDB-GENE-010328-6	cldnf		claudin f	
ZDB-GENE-010328-7	cldng		claudin g	
ZDB-GENE-010328-8	cldnh		claudin h	
ZDB-GENE-010328-9	cldni		claudin i	
ZDB-GENE-010403-1	crx		cone-rod homeobox	
ZDB-GENE-010404-1	nkx2.1		NK2 homeobox 1	
ZDB-GENE-010406-1	anxa13		annexin A13	
ZDB-GENE-010406-2	meis3		myeloid ecotropic viral integration site 3	
ZDB-GENE-010406-3	ncoa2		nuclear receptor coactivator 2	
ZDB-GENE-010406-4	vipr2		vasoactive intestinal peptide receptor 2	
ZDB-GENE-010406-5	dhfr		dihydrofolate reductase	
ZDB-GENE-010410-2	glrba		glycine receptor, beta a	
ZDB-GENE-010410-3	glra4a		glycine receptor, alpha 4a	
ZDB-GENE-010412-1	six2a		SIX homeobox 2a	
ZDB-GENE-010413-1	ssr2		signal sequence receptor, beta	
ZDB-GENE-010416-1	bambia		BMP and activin membrane-bound inhibitor (Xenopus laevis) homolog a	
ZDB-GENE-010426-1	dmd		dystrophin	
ZDB-GENE-010426-2	cry1aa		cryptochrome circadian clock 1aa	
ZDB-GENE-010426-3	cry1ab		cryptochrome circadian clock 1ab	
ZDB-GENE-010426-4	cry1ba		cryptochrome circadian clock 1ba	
ZDB-GENE-010426-5	cry1bb		cryptochrome circadian clock 1bb	
ZDB-GENE-010426-6	cry2		cryptochrome circadian clock 2	
ZDB-GENE-010426-7	cry4		cryptochrome circadian clock 4	
ZDB-GENE-010426-8	cry5		cryptochrome circadian clock 5	
ZDB-GENE-010430-2	vps52		vacuolar protein sorting 52 homolog (S. cerevisiae)	
ZDB-GENE-010430-3	mut		methylmalonyl CoA mutase	
ZDB-GENE-010430-4	ppt2		palmitoyl-protein thioesterase 2	
ZDB-GENE-010430-5	skiv2l		SKI2 homolog, superkiller viralicidic activity 2-like	
ZDB-GENE-010501-1	nfya		nuclear transcription factor Y, alpha	
ZDB-GENE-010501-3	pbrm1l		polybromo 1, like	
ZDB-GENE-010501-4	prrc2a		proline-rich coiled-coil 2A	
ZDB-GENE-010501-5	bag6		BCL2-associated athanogene 6	
ZDB-GENE-010501-6	ehmt2		euchromatic histone-lysine N-methyltransferase 2	
ZDB-GENE-010501-7	rell		rel gene like	
ZDB-GENE-010502-1	hmga1a		high mobility group AT-hook 1a	
ZDB-GENE-010502-2	psma6l		proteasome subunit alpha 6, like	
ZDB-GENE-010503-1	ucp1		uncoupling protein 1	
ZDB-GENE-010504-1	nr5a1a		nuclear receptor subfamily 5, group A, member 1a	
ZDB-GENE-010507-2	clic3		chloride intracellular channel 3	
ZDB-GENE-010508-1	bco1		beta-carotene oxygenase 1	
ZDB-GENE-010509-1	bco2l		beta-carotene 15, 15-dioxygenase 2, like	
ZDB-GENE-010509-2	twsg1a		twisted gastrulation BMP signaling modulator 1a	
ZDB-GENE-010522-1	cp		ceruloplasmin	
ZDB-GENE-010525-1	slc4a1a		solute carrier family 4 (anion exchanger), member 1a (Diego blood group)	
ZDB-GENE-010601-1	vars		valyl-tRNA synthetase	
ZDB-GENE-010601-2	abhd16a		abhydrolase domain containing 16A	
ZDB-GENE-010605-2	mafa		v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog a (paralog a)	
ZDB-GENE-010605-3	mafaa		v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Aa	
ZDB-GENE-010605-4	mafbb		v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Bb	
ZDB-GENE-010605-5	apom		apolipoprotein M	
ZDB-GENE-010606-1	cdh1		cadherin 1, type 1, E-cadherin (epithelial)	
ZDB-GENE-010607-1	ube2ia		ubiquitin-conjugating enzyme E2Ia	
ZDB-GENE-010607-2	igf1		insulin-like growth factor 1	
ZDB-GENE-010607-3	gja8b		gap junction protein alpha 8 paralog b	
ZDB-GENE-010608-1	neurod6a		neuronal differentiation 6a	
ZDB-GENE-010608-2	neurod6b		neuronal differentiation 6b	
ZDB-GENE-010608-3	neurod2		neurogenic differentiation 2	
ZDB-GENE-010608-4	neurog3		neurogenin 3	
ZDB-GENE-010611-1	cebp1		CCAAT/enhancer binding protein (C/EBP) 1	
ZDB-GENE-010613-1	bhik		bhikhari	
ZDB-GENE-010614-1	cxcr4b		chemokine (C-X-C motif), receptor 4b	
ZDB-GENE-010618-1	efnb2b		ephrin-B2b	
ZDB-GENE-010618-2	efnb1		ephrin-B1	
ZDB-GENE-010618-3	efnb3b		ephrin-B3b	
ZDB-GENE-010619-1	cx44.2		connexin 44.2	
ZDB-GENE-010619-2	cx27.5		connexin 27.5	
ZDB-GENE-010619-3	cx55.5		connexin 55.5	
ZDB-GENE-010620-1	nots		nothepsin	
ZDB-GENE-010621-1	zeb1b		zinc finger E-box binding homeobox 1b	
ZDB-GENE-010622-1	zp2.2		zona pellucida glycoprotein 2, tandem duplicate 2	
ZDB-GENE-010622-2	zp2.3		zona pellucida glycoprotein 2, tandem duplicate 3	
ZDB-GENE-010622-3	zp2.4		zona pellucida glycoprotein 2, tandem duplicate 4	
ZDB-GENE-010625-1	dusp5		dual specificity phosphatase 5	
ZDB-GENE-010702-1	lmo4a		LIM domain only 4a	
ZDB-GENE-010703-1	mesp1		mesoderm posterior 1	
ZDB-GENE-010705-1	gng3		guanine nucleotide binding protein (G protein), gamma 3	
ZDB-GENE-010713-1	lect1		leukocyte cell derived chemotaxin 1	
ZDB-GENE-010716-1	irx1b		iroquois homeobox 1b	
ZDB-GENE-010716-2	irx5a		iroquois homeobox 5a	
ZDB-GENE-010716-3	lcat		lecithin-cholesterol acyltransferase	
ZDB-GENE-010716-4	nduc5-pen		NADH dehydrogenase (ubiquinone) chain 5 - pending	
ZDB-GENE-010717-1	znf703		zinc finger protein 703	
ZDB-GENE-010718-1	atp1b2b		ATPase, Na+/K+ transporting, beta 2b polypeptide	
ZDB-GENE-010724-1	blzf1		basic leucine zipper nuclear factor 1	
ZDB-GENE-010724-10	epha3		eph receptor A3	
ZDB-GENE-010724-11	ppp1r12c		protein phosphatase 1, regulatory subunit 12C	
ZDB-GENE-010724-12	casq2		calsequestrin 2	
ZDB-GENE-010724-13	ddah1		dimethylarginine dimethylaminohydrolase 1	
ZDB-GENE-010724-14	ceacam1		carcinoembryonic antigen-related cell adhesion molecule 1	
ZDB-GENE-010724-15	rps9		ribosomal protein S9	
ZDB-GENE-010724-16	dnase2		deoxyribonuclease II, lysosomal	
ZDB-GENE-010724-17	erf		Ets2 repressor factor	
ZDB-GENE-010724-18	apoea		apolipoprotein Ea	
ZDB-GENE-010724-2	capn9		calpain 9	
ZDB-GENE-010724-3	sec22ba		SEC22 homolog B, vesicle trafficking protein a	
ZDB-GENE-010724-4	mpz		myelin protein zero	
ZDB-GENE-010724-5	arf1		ADP-ribosylation factor 1	
ZDB-GENE-010724-6	fh		fumarate hydratase	
ZDB-GENE-010724-7	copb2		coatomer protein complex, subunit beta 2	
ZDB-GENE-010724-8	dlg1		discs, large homolog 1 (Drosophila)	
ZDB-GENE-010724-9	arpc4		actin related protein 2/3 complex, subunit 4	
ZDB-GENE-010726-1	btg1		B-cell translocation gene 1, anti-proliferative	
ZDB-GENE-010727-1	etv6		ets variant 6	
ZDB-GENE-010730-1	bcl2l1		bcl2-like 1	
ZDB-GENE-010801-1	tnfsf10l		tumor necrosis factor (ligand) superfamily, member 10 like	
ZDB-GENE-010802-1	tnfrsfa		tumor necrosis factor receptor superfamily, member a	
ZDB-GENE-010803-1	sim2		single-minded family bHLH transcription factor 2	
ZDB-GENE-010803-2	spry4		sprouty homolog 4 (Drosophila)	
ZDB-GENE-010813-1	crybb1		crystallin, beta B1	
ZDB-GENE-010814-1	f7		coagulation factor VII	
ZDB-GENE-010816-1	odc1		ornithine decarboxylase 1	
ZDB-GENE-010817-1	angpt1		angiopoietin 1	
ZDB-GENE-010817-2	angpt2b		angiopoietin 2b	
ZDB-GENE-010817-3	angptl3		angiopoietin-like 3	
ZDB-GENE-010822-1	ncam2		neural cell adhesion molecule 2	
ZDB-GENE-010822-2	ncam1b		neural cell adhesion molecule 1b	
ZDB-GENE-010822-3	bivm		basic, immunoglobulin-like variable motif containing	
ZDB-GENE-010906-1	ache		acetylcholinesterase	
ZDB-GENE-010906-2	ednraa		endothelin receptor type Aa	
ZDB-GENE-010907-1	pklr		pyruvate kinase, liver and RBC	
ZDB-GENE-010919-1	mitfb		microphthalmia-associated transcription factor b	
ZDB-GENE-010919-2	tfe3a		transcription factor binding to IGHM enhancer 3a	
ZDB-GENE-010919-3	tfe3b		transcription factor binding to IGHM enhancer 3b	
ZDB-GENE-011003-1	adh5		alcohol dehydrogenase 5	
ZDB-GENE-011010-1	ndufb5		NADH dehydrogenase (ubiquinone) 1 beta subcomplex 5	
ZDB-GENE-011010-2	gabpa		GA binding protein transcription factor, alpha subunit	
ZDB-GENE-011010-3	aldh1a2		aldehyde dehydrogenase 1 family, member A2	
ZDB-GENE-011015-1	smad6a		SMAD family member 6a	
ZDB-GENE-011018-1	cldn8		claudin 8	
ZDB-GENE-011018-2	cct6a		chaperonin containing TCP1, subunit 6A (zeta 1)	
ZDB-GENE-011022-1	ugdh		UDP-glucose 6-dehydrogenase	
ZDB-GENE-011023-1	vcana		versican a	
ZDB-GENE-011026-1	sox32		SRY (sex determining region Y)-box 32	
ZDB-GENE-011101-1	xod		xanthine oxidase	
ZDB-GENE-011101-2	dcc		DCC netrin 1 receptor	
ZDB-GENE-011101-3	mab21l2		mab-21-like 2	
ZDB-GENE-011102-1	ngb		neuroglobin	
ZDB-GENE-011105-1	prkci		protein kinase C, iota	
ZDB-GENE-011108-1	efna3b		ephrin-A3b	
ZDB-GENE-011108-2	sfrp5		secreted frizzled-related protein 5	
ZDB-GENE-011109-1	klf2a		Kruppel-like factor 2a	
ZDB-GENE-011109-2	klf2b		Kruppel-like factor 2b	
ZDB-GENE-011115-1	ywhag1		3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 1	
ZDB-GENE-011116-1	klf3		Kruppel-like factor 3 (basic)	
ZDB-GENE-011119-1	gpc4		glypican 4	
ZDB-GENE-011128-1	hsf2		heat shock transcription factor 2	
ZDB-GENE-011128-10	gnat2		guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2	
ZDB-GENE-011128-11	gnat1		guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1	
ZDB-GENE-011128-2	jag1a		jagged 1a	
ZDB-GENE-011128-3	jag2b		jagged 2b	
ZDB-GENE-011128-4	jag1b		jagged 1b	
ZDB-GENE-011128-5	guca1a		guanylate cyclase activator 1A	
ZDB-GENE-011128-6	guca1b		guanylate cyclase activator 1B	
ZDB-GENE-011128-7	gucy2f		guanylate cyclase 2F, retinal	
ZDB-GENE-011128-8	gc2		guanylyl cyclase 2	
ZDB-GENE-011128-9	gc3		guanylyl cyclase 3	
ZDB-GENE-011205-1	mtohr		heavy strand origin of replication, mitochondrial	
ZDB-GENE-011205-10	mt-nd4		NADH dehydrogenase 4, mitochondrial	
ZDB-GENE-011205-11	mt-nd4l		NADH dehydrogenase 4L, mitochondrial	
ZDB-GENE-011205-12	mt-nd5		NADH dehydrogenase 5, mitochondrial	
ZDB-GENE-011205-13	mt-nd6		NADH dehydrogenase 6, mitochondrial	
ZDB-GENE-011205-14	mt-co1		cytochrome c oxidase I, mitochondrial	
ZDB-GENE-011205-15	mt-co2		cytochrome c oxidase II, mitochondrial	
ZDB-GENE-011205-16	mt-co3		cytochrome c oxidase III, mitochondrial	
ZDB-GENE-011205-17	mt-cyb		cytochrome b, mitochondrial	
ZDB-GENE-011205-18	mt-atp6		ATP synthase 6, mitochondrial	
ZDB-GENE-011205-19	mt-atp8		ATP synthase 8, mitochondrial	
ZDB-GENE-011205-2	mt-tf		tRNA phenylalanine, mitochondrial	
ZDB-GENE-011205-20	mtolr		light strand origin of replication, mitochondrial	
ZDB-GENE-011205-21	mt-ti		tRNA isoleucine, mitochondrial	
ZDB-GENE-011205-22	mt-tq		tRNA glutamine, mitochondrial	
ZDB-GENE-011205-23	mt-tm		tRNA methionine, mitochondrial	
ZDB-GENE-011205-24	mt-tw		tRNA tryptophan, mitochondrial	
ZDB-GENE-011205-25	mt-ta		tRNA alanine, mitochondrial	
ZDB-GENE-011205-26	mt-tn		tRNA asparagine, mitochondrial	
ZDB-GENE-011205-27	mt-tc		tRNA cysteine, mitochondrial	
ZDB-GENE-011205-28	mt-ty		tRNA tyrosine, mitochondrial	
ZDB-GENE-011205-29	mt-ts1		tRNA serine 1 (TGA), mitochondrial	
ZDB-GENE-011205-3	mt-rnr1		12S RNA, mitochondrial	
ZDB-GENE-011205-30	mt-td		tRNA aspartic acid, mitochondrial	
ZDB-GENE-011205-31	mt-tk		tRNA lysine, mitochondrial	
ZDB-GENE-011205-32	mt-tg		tRNA glycine, mitochondrial	
ZDB-GENE-011205-33	mt-tr		tRNA arginine, mitochondrial	
ZDB-GENE-011205-34	mt-th		tRNA histidine, mitochondrial	
ZDB-GENE-011205-35	mt-ts2		tRNA serine 2 (GCT), mitochondrial	
ZDB-GENE-011205-36	mt-tl2		tRNA leucine 2 (TAG), mitochondrial	
ZDB-GENE-011205-37	mt-te		tRNA glutamic acid, mitochondrial	
ZDB-GENE-011205-38	mt-tp		tRNA proline, mitochondrial	
ZDB-GENE-011205-39	mt-tt		tRNA threonine, mitochondrial	
ZDB-GENE-011205-4	mt-rnr2		16S RNA, mitochondrial	
ZDB-GENE-011205-5	mt-tv		tRNA valine, mitochondrial	
ZDB-GENE-011205-6	mt-tl1		tRNA leucine 1 (TAA), mitochondrial	
ZDB-GENE-011205-7	mt-nd1		NADH dehydrogenase 1, mitochondrial	
ZDB-GENE-011205-8	mt-nd2		NADH dehydrogenase 2, mitochondrial	
ZDB-GENE-011205-9	mt-nd3		NADH dehydrogenase 3, mitochondrial	
ZDB-GENE-011207-1	sox10		SRY (sex determining region Y)-box 10	
ZDB-GENE-011210-1	casp3a		caspase 3, apoptosis-related cysteine peptidase a	
ZDB-GENE-011210-2	xbp1		X-box binding protein 1	
ZDB-GENE-011212-1	fads2		fatty acid desaturase 2	
ZDB-GENE-011212-2	rab2a		RAB2A, member RAS oncogene family	
ZDB-GENE-011212-3	vim		vimentin	
ZDB-GENE-011212-4	atic		5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	
ZDB-GENE-011212-5	prps1a		phosphoribosyl pyrophosphate synthetase 1A	
ZDB-GENE-011212-6	tfap2a		transcription factor AP-2 alpha	
ZDB-GENE-011213-1	her9		hairy-related 9	
ZDB-GENE-011214-1	admp		anti-dorsalizing morphogenic protein	
ZDB-GENE-011219-1	cyp1a		cytochrome P450, family 1, subfamily A	
ZDB-GENE-011220-1	per1a		period circadian clock 1a	
ZDB-GENE-011220-2	per2		period circadian clock 2	
ZDB-GENE-011221-1	nanos3		nanos homolog 3	
ZDB-GENE-020102-1	cxcr4a		chemokine (C-X-C motif) receptor 4a	
ZDB-GENE-020103-1	irx7		iroquois homeobox 7	
ZDB-GENE-020103-2	ckbb		creatine kinase, brain b	
ZDB-GENE-020104-1	hnf1ba		HNF1 homeobox Ba	
ZDB-GENE-020107-1	ptpra		protein tyrosine phosphatase, receptor type, A	
ZDB-GENE-020107-2	ptprfa		protein tyrosine phosphatase, receptor type, f, a	
ZDB-GENE-020107-3	ptprsa		protein tyrosine phosphatase, receptor type, s, a	
ZDB-GENE-020108-1	psap		prosaposin	
ZDB-GENE-020108-2	ryr1a		ryanodine receptor 1a (skeletal)	
ZDB-GENE-020111-1	lactb		lactamase, beta	
ZDB-GENE-020111-2	cebpa		CCAAT/enhancer binding protein (C/EBP), alpha	
ZDB-GENE-020111-3	cebpb		CCAAT/enhancer binding protein (C/EBP), beta	
ZDB-GENE-020111-4	cebpd		CCAAT/enhancer binding protein (C/EBP), delta	
ZDB-GENE-020111-5	cebpg		CCAAT/enhancer binding protein (C/EBP), gamma	
ZDB-GENE-020114-1	ptk2ab		protein tyrosine kinase 2ab	
ZDB-GENE-020117-1	dmbx1a		diencephalon/mesencephalon homeobox 1a	
ZDB-GENE-020117-2	gbx1		gastrulation brain homeobox 1	
ZDB-GENE-020122-1	meis1b		Meis homeobox 1 b	
ZDB-GENE-020122-2	meis2a		Meis homeobox 2a	
ZDB-GENE-020122-3	meis1a		Meis homeobox 1 a	
ZDB-GENE-020122-5	pknox1.1		pbx/knotted 1 homeobox 1.1	
ZDB-GENE-020123-1	pknox1.2		pbx/knotted 1 homeobox 1.2	
ZDB-GENE-020123-2	s1pr2		sphingosine-1-phosphate receptor 2	
ZDB-GENE-020125-1	gria1a		glutamate receptor, ionotropic, AMPA 1a	
ZDB-GENE-020125-2	gria1b		glutamate receptor, ionotropic, AMPA 1b	
ZDB-GENE-020125-3	gria2a		glutamate receptor, ionotropic, AMPA 2a	
ZDB-GENE-020125-4	gria2b		glutamate receptor, ionotropic, AMPA 2b	
ZDB-GENE-020125-5	gria3a		glutamate receptor, ionotropic, AMPA 3a	
ZDB-GENE-020125-7	gria4a		glutamate receptor, ionotropic, AMPA 4a	
ZDB-GENE-020129-1	cacna1c		calcium channel, voltage-dependent, L type, alpha 1C subunit	
ZDB-GENE-020205-1	ube4b		ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)	
ZDB-GENE-020208-1	tlx2		T-cell leukemia, homeobox 2	
ZDB-GENE-020213-1	mkrn1		makorin, ring finger protein, 1	
ZDB-GENE-020213-2	mkrn2		makorin, ring finger protein, 2	
ZDB-GENE-020220-1	appb		amyloid beta (A4) precursor protein b	
ZDB-GENE-020225-10	nitr1g		novel immune-type receptor 1g	
ZDB-GENE-020225-11	nitr1d		novel immune-type receptor 1d	
ZDB-GENE-020225-15	nitr1a		novel immune-type receptor 1a	
ZDB-GENE-020225-16	nitr1b		novel immune-type receptor 1b	
ZDB-GENE-020225-2	nitr1o		novel immune-type receptor 1o	
ZDB-GENE-020225-26	nitr2d		novel immune-type receptor 2d	
ZDB-GENE-020225-28	nitr2a		novel immune-type receptor 2a	
ZDB-GENE-020225-3	nitr1j		novel immune-type receptor 1j	
ZDB-GENE-020225-34	nitr3d		novel immune-type receptor 3d	
ZDB-GENE-020225-4	nitr1n		novel immune-type receptor 1n	
ZDB-GENE-020225-40	nitr5		novel immune-type receptor 5	
ZDB-GENE-020225-42	nitr6a		novel immune-type receptor 6a	
ZDB-GENE-020225-5	nitr1m		novel immune-type receptor 1m	
ZDB-GENE-020225-7	nitr1l		novel immune-type receptor 1l	
ZDB-GENE-020228-1	spns1		spinster homolog 1 (Drosophila)	
ZDB-GENE-020228-2	sall1a		spalt-like transcription factor 1a	
ZDB-GENE-020228-3	sall1b		spalt-like transcription factor 1b	
ZDB-GENE-020228-4	sall3a		spalt-like transcription factor 3a	
ZDB-GENE-020312-1	phc2a		polyhomeotic homolog 2a (Drosophila)	
ZDB-GENE-020318-1	fabp10a		fatty acid binding protein 10a, liver basic	
ZDB-GENE-020318-2	fabp3		fatty acid binding protein 3, muscle and heart	
ZDB-GENE-020318-3	fabp1a		fatty acid binding protein 1a, liver	
ZDB-GENE-020320-1	rbp5		retinol binding protein 1a, cellular	
ZDB-GENE-020320-2	rbp2a		retinol binding protein 2a, cellular	
ZDB-GENE-020320-3	crabp1a		cellular retinoic acid binding protein 1a	
ZDB-GENE-020320-4	crabp2a		cellular retinoic acid binding protein 2, a	
ZDB-GENE-020320-5	il17rd		interleukin 17 receptor D	
ZDB-GENE-020322-1	ccng1		cyclin G1	
ZDB-GENE-020326-1	psma6a		proteasome subunit alpha 6a	
ZDB-GENE-020402-1	glra3		glycine receptor, alpha 3	
ZDB-GENE-020402-2	glra4b		glycine receptor, alpha 4b	
ZDB-GENE-020402-3	dacha		dachshund a	
ZDB-GENE-020402-4	dachb		dachshund b	
ZDB-GENE-020402-5	dachc		dachshund c	
ZDB-GENE-020415-1	tceb2		transcription elongation factor B (SIII), polypeptide 2	
ZDB-GENE-020415-2	calm2b		calmodulin 2b, (phosphorylase kinase, delta)	
ZDB-GENE-020416-1	nutf2l		nuclear transport factor 2, like	
ZDB-GENE-020416-2	dcun1d2a		DCN1, defective in cullin neddylation 1, domain containing 2a	
ZDB-GENE-020416-3	tpi1a		triosephosphate isomerase 1a	
ZDB-GENE-020416-4	tpi1b		triosephosphate isomerase 1b	
ZDB-GENE-020416-5	tbx6		T-box 6	
ZDB-GENE-020418-1	ccna2		cyclin A2	
ZDB-GENE-020418-2	sec61a1		Sec61 translocon alpha 1 subunit	
ZDB-GENE-020419-1	u2af1		U2 small nuclear RNA auxiliary factor 1	
ZDB-GENE-020419-11	atp6v1e1b		ATPase, H+ transporting, lysosomal, V1 subunit E1b	
ZDB-GENE-020419-12	rps5		ribosomal protein S5	
ZDB-GENE-020419-13	srrt		serrate RNA effector molecule homolog (Arabidopsis)	
ZDB-GENE-020419-14	snrpd1		small nuclear ribonucleoprotein D1 polypeptide	
ZDB-GENE-020419-15	ppp1r10		protein phosphatase 1, regulatory subunit 10	
ZDB-GENE-020419-16	pole2		polymerase (DNA directed), epsilon 2	
ZDB-GENE-020419-17	timm23a		translocase of inner mitochondrial membrane 23 homolog a (yeast)	
ZDB-GENE-020419-18	taf7		TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor	
ZDB-GENE-020419-19	csnk1a1		casein kinase 1, alpha 1	
ZDB-GENE-020419-2	rpl35		ribosomal protein L35	
ZDB-GENE-020419-20	rps18		ribosomal protein S18	
ZDB-GENE-020419-21	smc4		structural maintenance of chromosomes 4	
ZDB-GENE-020419-22	sf3b4		splicing factor 3b, subunit 4	
ZDB-GENE-020419-23	atp6v0ca		ATPase, H+ transporting, lysosomal, V0 subunit ca	
ZDB-GENE-020419-24	mcm2		minichromosome maintenance complex component 2	
ZDB-GENE-020419-25	rpl24		ribosomal protein L24	
ZDB-GENE-020419-26	snrpc		small nuclear ribonucleoprotein polypeptide C	
ZDB-GENE-020419-27	mcm7		minichromosome maintenance complex component 7	
ZDB-GENE-020419-28	adssl		adenylosuccinate synthase, like	
ZDB-GENE-020419-29	scarb2a		scavenger receptor class B, member 2a	
ZDB-GENE-020419-3	b3gat3		beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	
ZDB-GENE-020419-30	ddx19		DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 19 (DBP5 homolog, yeast)	
ZDB-GENE-020419-31	ncbp2		nuclear cap binding protein subunit 2	
ZDB-GENE-020419-32	hdac1		histone deacetylase 1	
ZDB-GENE-020419-33	vps18		vacuolar protein sorting 18 homolog (S. cerevisiae)	
ZDB-GENE-020419-34	dtl		denticleless E3 ubiquitin protein ligase homolog (Drosophila)	
ZDB-GENE-020419-35	mak16		MAK16 homolog (S. cerevisiae)	
ZDB-GENE-020419-36	actl6a		actin-like 6A	
ZDB-GENE-020419-37	uxs1		UDP-glucuronate decarboxylase 1	
ZDB-GENE-020419-38	terfa		telomeric repeat binding factor a	
ZDB-GENE-020419-39	stil		scl/tal1 interrupting locus	
ZDB-GENE-020419-4	mcm3		minichromosome maintenance complex component 3	
ZDB-GENE-020419-40	aurkb		aurora kinase B	
ZDB-GENE-020419-5	cct3		chaperonin containing TCP1, subunit 3 (gamma)	
ZDB-GENE-020419-6	cct2		chaperonin containing TCP1, subunit 2 (beta)	
ZDB-GENE-020419-7	cct7		chaperonin containing TCP1, subunit 7 (eta)	
ZDB-GENE-020419-9	slc25a5		solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	
ZDB-GENE-020423-1	rpl36a		ribosomal protein L36A	
ZDB-GENE-020423-2	atp6ap1b		ATPase, H+ transporting, lysosomal accessory protein 1b	
ZDB-GENE-020423-3	eef1g		eukaryotic translation elongation factor 1 gamma	
ZDB-GENE-020423-4	naca		nascent polypeptide-associated complex alpha subunit	
ZDB-GENE-020423-5	fshr		follicle stimulating hormone receptor	
ZDB-GENE-020424-1	mtf1		metal-regulatory transcription factor 1	
ZDB-GENE-020424-2	lmnb1		lamin B1	
ZDB-GENE-020424-3	lmna		lamin A	
ZDB-GENE-020424-4	lmnl3		lamin L3	
ZDB-GENE-020426-1	kif11		kinesin family member 11	
ZDB-GENE-020430-1	flot1a		flotillin 1a	
ZDB-GENE-020430-2	flot1b		flotillin 1b	
ZDB-GENE-020430-3	flot2a		flotillin 2a	
ZDB-GENE-020501-1	atp1a1a.5		ATPase, Na+/K+ transporting, alpha 1a polypeptide, tandem duplicate 5	
ZDB-GENE-020503-1	igf1ra		insulin-like growth factor 1a receptor	
ZDB-GENE-020503-2	igf1rb		insulin-like growth factor 1b receptor	
ZDB-GENE-020503-3	insra		insulin receptor a	
ZDB-GENE-020503-4	insrb		insulin receptor b	
ZDB-GENE-020506-1	ros1		c-ros oncogene 1 , receptor tyrosine kinase	
ZDB-GENE-020507-1	ptk2bb		protein tyrosine kinase 2 beta, b	
ZDB-GENE-020507-2	invs		inversin	
ZDB-GENE-020507-3	vangl2		VANGL planar cell polarity protein 2	
ZDB-GENE-020508-1	cryaa		crystallin, alpha A	
ZDB-GENE-020509-1	nek8		NIMA-related kinase 8	
